2026-05-07 22:54:35,635 | INFO     | __init__:1050 | Created dataset directories at C:\Users\amork\Desktop\data\manifest-1600709154662\CRISP-ML(Q)\data\classification_dataset
2026-05-07 23:01:31,507 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0317...
2026-05-07 23:01:31,507 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,507 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,507 | INFO     | run:1257 | Processing patient LIDC-IDRI-0318...
2026-05-07 23:01:31,508 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0318...
2026-05-07 23:01:31,509 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,509 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,509 | INFO     | run:1257 | Processing patient LIDC-IDRI-0319...
2026-05-07 23:01:31,511 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0319...
2026-05-07 23:01:31,511 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,511 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,511 | INFO     | run:1257 | Processing patient LIDC-IDRI-0320...
2026-05-07 23:01:31,512 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0320...
2026-05-07 23:01:31,512 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,512 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,512 | INFO     | run:1257 | Processing patient LIDC-IDRI-0321...
2026-05-07 23:01:31,514 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0321...
2026-05-07 23:01:31,514 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,514 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,514 | INFO     | run:1257 | Processing patient LIDC-IDRI-0322...
2026-05-07 23:01:31,516 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0322...
2026-05-07 23:01:31,516 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,516 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,516 | INFO     | run:1257 | Processing patient LIDC-IDRI-0323...
2026-05-07 23:01:31,517 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0323...
2026-05-07 23:01:31,517 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,517 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,517 | INFO     | run:1257 | Processing patient LIDC-IDRI-0324...
2026-05-07 23:01:31,518 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0324...
2026-05-07 23:01:31,518 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,518 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,518 | INFO     | run:1257 | Processing patient LIDC-IDRI-0325...
2026-05-07 23:01:31,519 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0325...
2026-05-07 23:01:31,519 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,519 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,519 | INFO     | run:1257 | Processing patient LIDC-IDRI-0326...
2026-05-07 23:01:31,521 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0326...
2026-05-07 23:01:31,521 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,521 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,521 | INFO     | run:1257 | Processing patient LIDC-IDRI-0327...
2026-05-07 23:01:31,522 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0327...
2026-05-07 23:01:31,522 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,522 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,522 | INFO     | run:1257 | Processing patient LIDC-IDRI-0328...
2026-05-07 23:01:31,522 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0328...
2026-05-07 23:01:31,524 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,524 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,524 | INFO     | run:1257 | Processing patient LIDC-IDRI-0329...
2026-05-07 23:01:31,524 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0329...
2026-05-07 23:01:31,525 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,525 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,525 | INFO     | run:1257 | Processing patient LIDC-IDRI-0330...
2026-05-07 23:01:31,526 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0330...
2026-05-07 23:01:31,526 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,527 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,527 | INFO     | run:1257 | Processing patient LIDC-IDRI-0331...
2026-05-07 23:01:31,528 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0331...
2026-05-07 23:01:31,528 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,528 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,528 | INFO     | run:1257 | Processing patient LIDC-IDRI-0332...
2026-05-07 23:01:31,528 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0332...
2026-05-07 23:01:31,528 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,529 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0332...
2026-05-07 23:01:31,529 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,529 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,529 | INFO     | run:1257 | Processing patient LIDC-IDRI-0333...
2026-05-07 23:01:31,531 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0333...
2026-05-07 23:01:31,531 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,531 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,531 | INFO     | run:1257 | Processing patient LIDC-IDRI-0334...
2026-05-07 23:01:31,532 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0334...
2026-05-07 23:01:31,532 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,533 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,533 | INFO     | run:1257 | Processing patient LIDC-IDRI-0335...
2026-05-07 23:01:31,534 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0335...
2026-05-07 23:01:31,534 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,534 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,534 | INFO     | run:1257 | Processing patient LIDC-IDRI-0336...
2026-05-07 23:01:31,536 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0336...
2026-05-07 23:01:31,536 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,536 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,536 | INFO     | run:1257 | Processing patient LIDC-IDRI-0337...
2026-05-07 23:01:31,536 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0337...
2026-05-07 23:01:31,537 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,537 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,537 | INFO     | run:1257 | Processing patient LIDC-IDRI-0338...
2026-05-07 23:01:31,538 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0338...
2026-05-07 23:01:31,538 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,538 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,538 | INFO     | run:1257 | Processing patient LIDC-IDRI-0339...
2026-05-07 23:01:31,538 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0339...
2026-05-07 23:01:31,539 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,539 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,539 | INFO     | run:1257 | Processing patient LIDC-IDRI-0340...
2026-05-07 23:01:31,540 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0340...
2026-05-07 23:01:31,540 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,540 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,540 | INFO     | run:1257 | Processing patient LIDC-IDRI-0341...
2026-05-07 23:01:31,541 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0341...
2026-05-07 23:01:31,541 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,542 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,542 | INFO     | run:1257 | Processing patient LIDC-IDRI-0342...
2026-05-07 23:01:31,542 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0342...
2026-05-07 23:01:31,544 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,544 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,544 | INFO     | run:1257 | Processing patient LIDC-IDRI-0343...
2026-05-07 23:01:31,544 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0343...
2026-05-07 23:01:31,545 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,545 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,545 | INFO     | run:1257 | Processing patient LIDC-IDRI-0344...
2026-05-07 23:01:31,546 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0344...
2026-05-07 23:01:31,546 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,546 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,546 | INFO     | run:1257 | Processing patient LIDC-IDRI-0345...
2026-05-07 23:01:31,547 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0345...
2026-05-07 23:01:31,547 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,547 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,547 | INFO     | run:1257 | Processing patient LIDC-IDRI-0346...
2026-05-07 23:01:31,549 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0346...
2026-05-07 23:01:31,549 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,549 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,549 | INFO     | run:1257 | Processing patient LIDC-IDRI-0347...
2026-05-07 23:01:31,550 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0347...
2026-05-07 23:01:31,550 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,551 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,551 | INFO     | run:1257 | Processing patient LIDC-IDRI-0348...
2026-05-07 23:01:31,551 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0348...
2026-05-07 23:01:31,551 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,552 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,552 | INFO     | run:1257 | Processing patient LIDC-IDRI-0349...
2026-05-07 23:01:31,552 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0349...
2026-05-07 23:01:31,553 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,553 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,553 | INFO     | run:1257 | Processing patient LIDC-IDRI-0350...
2026-05-07 23:01:31,554 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0350...
2026-05-07 23:01:31,554 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,554 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,555 | INFO     | run:1257 | Processing patient LIDC-IDRI-0351...
2026-05-07 23:01:31,556 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0351...
2026-05-07 23:01:31,556 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,556 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,556 | INFO     | run:1257 | Processing patient LIDC-IDRI-0352...
2026-05-07 23:01:31,558 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0352...
2026-05-07 23:01:31,558 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,558 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,558 | INFO     | run:1257 | Processing patient LIDC-IDRI-0353...
2026-05-07 23:01:31,559 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0353...
2026-05-07 23:01:31,560 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,560 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,560 | INFO     | run:1257 | Processing patient LIDC-IDRI-0354...
2026-05-07 23:01:31,561 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0354...
2026-05-07 23:01:31,561 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,562 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,562 | INFO     | run:1257 | Processing patient LIDC-IDRI-0355...
2026-05-07 23:01:31,563 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0355...
2026-05-07 23:01:31,563 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,563 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0355...
2026-05-07 23:01:31,563 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,563 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,563 | INFO     | run:1257 | Processing patient LIDC-IDRI-0356...
2026-05-07 23:01:31,565 | INFO     | _process_scan:837 | Loading scan LIDC-IDRI-0356...
2026-05-07 23:01:31,565 | ERROR    | _process_scan:899 | Failed to process scan: Failed to read CT series: 'Scan' object has no attribute 'load_dicom_images'
2026-05-07 23:01:31,565 | INFO     | run:1263 | Progress: 0/1010 patients, 0 patches extracted
2026-05-07 23:01:31,565 | INFO     | run:1257 | Processing patient LIDC-IDRI-0357...
